fec_candidate_id,name,party,status,state,zip,fec_committee_id,cycle,cand_status,office_state,district,branch,url,crp_id
S8DE00079,"CARPER, THOMAS R",DEM,I,DE,19802,C00349217,2018,C,DE,0,S,https://www.carperfordelaware.com/,
S8DE00160,"FROST, NADINE",LIB,C,DE,19805,C00679738,2018,N,DE,0,S,,
H8DE01036,"MOCKERMAN, CHRISTOPHER WILLIAM",IND,C,DE,19720,C00648352,2018,N,DE,0,H,gofundme.com/running-for-congress,
S8DE00152,"THEODOROPOULOS, DEMITRI GEORGE",GRE,C,DE,19711,C00678896,2018,N,DE,0,S,https://voteagainstthemachines.com/,
H6DE00214,"WALKER, SCOTT",REP,C,DE,19963,,2018,N,DE,0,H,,
S6FL00277,"JONES, LATERESA ANN",REP,C,FL,32333,C00552711,2018,N,FL,0,S,,N00035791
S0FL00544,"KNEPPER, HOWARD",NNE,C,FL,34478,C00622274,2018,N,FL,0,S,http://howardknepperforsenate.com/,
S8FL00166,"NELSON, BILL",DEM,I,FL,32827,C00344051,2018,C,FL,0,S,https://nelsonforsenate.com/,
S8FL00273,"SCOTT, RICK",REP,C,FL,32315,C00676965,2018,C,FL,0,S,https://rickscottforflorida.com/,
S8FL00232,"THORNE, MARCIA ROBERTA",IND,C,FL,32211,C00620690,2018,N,FL,0,S,,
S6FL00533,"TOLBERT, CHARLES FREDRICK",NNE,C,FL,34973,,2018,N,FL,0,S,http://www.cfabamerica.com/,
S0FL00247,"WEEKS, DAVID KENNETH",UNK,C,FL,33603,C00673863,2018,N,FL,0,S,https://davidweeks.us/,
H6FL01119,"GAETZ, MATT",REP,I,FL,32548,C00612432,2018,C,FL,1,H,http://mattgaetz.com/,N00039503
H8FL01115,"ZIMMERMAN, JENNIFER MIJARES DR.",DEM,C,FL,32571,C00668715,2018,C,FL,1,H,https://www.jenniferzimmermanmd.com/,
H6FL02208,"DUNN, NEAL PATRICK MD, FACS",REP,I,FL,32406,C00582304,2018,C,FL,2,H,https://www.nealdunn.com/,N00037442
H8FL02097,"RACKLEFF, ROBERT BRUCE",DEM,C,FL,32308,C00648519,2018,C,FL,2,H,https://www.bobrackleff.com/,
H8FL03038,"HINSON, YVONNE HAYES MS",DEM,C,FL,32614,C00655811,2018,C,FL,3,H,https://www.yvonneforcongress.com/,
H2FL06109,"YOHO, THEODORE SCOTT",REP,I,FL,32608,C00494583,2018,C,FL,3,H,https://www.tedyoho.com/,N00033220
H8FL04093,"BERRIOS, JOCELINE MS.",NPA,C,FL,32257,C00671123,2018,C,FL,4,H,https://berrios4congress.com/,
H8FL04077,"BULGER, JASON MICHAEL",NPA,C,FL,32277,C00666156,2018,C,FL,4,H,http://www.jasonbulgerforcongress.com/,
H2FL04138,"KONIZ, GARY",NNE,C,FL,32256,,2018,N,FL,4,H,https://www.garykonizforcongress.com/,
H6FL04170,"MURPHY, DANIEL",NNE,C,FL,32216,,2018,N,FL,4,H,,
H6FL04105,"RUTHERFORD, JOHN",REP,I,FL,32224,C00615294,2018,C,FL,4,H,http://www.votejohnrutherford.com/,
H8FL04085,"SELMONT, GEORGE AUSTIN",DEM,C,FL,32082,C00671446,2018,C,FL,4,H,,
H8FL05157,"FULLER, VIRGINIA",REP,C,FL,34449,C00672568,2018,N,FL,5,H,https://fullerforcongress.com/,
H0FL02086,"LAWSON, ALFRED JR",DEM,I,FL,32301,C00460261,2018,C,FL,5,H,http://www.allawson.com/,
H8FL06098,"SODERBERG, NANCY",DEM,O,FL,32086,C00649798,2018,C,FL,6,H,https://soderbergforcongress.com/,
H8FL06148,"WALTZ, MICHAEL",REP,O,FL,32080,C00666396,2018,C,FL,6,H,https://www.michaelwaltz.com/,
H8FL07062,"MILLER, MIKE",REP,C,FL,32789,C00648816,2018,C,FL,7,H,http://www.millerforflorida.com/,
H6FL07140,"MURPHY, STEPHANIE",DEM,I,FL,32790,C00620443,2018,C,FL,7,H,http://www.stephaniemurphyforcongress.com/,
H8FL08102,"PATEL, SANJAY SOMABHAI",DEM,C,FL,32956,C00666404,2018,C,FL,8,H,https://www.votesanjaypatel.com/,
H8FL15107,"POSEY, BILL",REP,I,FL,32941,C00444968,2018,C,FL,8,H,http://billposey.com/,N00029662
H6FL09195,"LIEBNITZKY, WAYNE",REP,C,FL,34772,C00582015,2018,C,FL,9,H,wayneforcongress.com/,N00037445
H6FL09179,"SOTO, DARREN",DEM,I,FL,34742,C00581074,2018,C,FL,9,H,https://www.darrensoto.com/,N00037422
H2FL08063,"DEMINGS, VALDEZ VAL",DEM,I,FL,32853,C00590489,2018,C,FL,10,H,http://www.valdemings.com/,N00033449
H8FL11130,"COTTRELL, DANA",DEM,C,FL,34608,C00673145,2018,C,FL,11,H,https://danacottrellforcongress.com/,
H0FL08208,"WEBSTER, DANIEL",REP,I,FL,33597,C00481911,2018,C,FL,11,H,http://www.electwebster.com/,N00026335
H6FL09070,"BILIRAKIS, GUS M",REP,I,FL,34688,C00408534,2018,C,FL,12,H,http://bilirakisforcongress.com/,N00027462
H8FL12088,"HUNTER, CHRISTOPHER J.",DEM,C,FL,34655,C00664417,2018,C,FL,12,H,https://www.chrishunterforcongress.com/,
H8FL12096,"PURKIS, ANGELIKA MRS.",NPA,C,FL,34654,C00669945,2018,C,FL,12,H,https://angelikapurkisforuscongress.com/,
H8FL13136,"BUCK, GEORGE WILLIAM PHD",REP,C,FL,33703,C00667808,2018,C,FL,13,H,https://www.georgebuckjr.com/,
H6FL13205,"CRIST, CHARLIE JOSEPH",DEM,I,FL,33731,C00590067,2018,C,FL,13,H,https://charliecrist.com/,N00002942
H6FL11126,"CASTOR, KATHY",DEM,I,FL,33606,C00410761,2018,C,FL,14,H,http://www.castorforcongress.com/,N00027514
H8FL15271,"CARLSON, KRISTEN",DEM,O,FL,33801,C00677096,2018,C,FL,15,H,https://www.kristencarlsonforcongress.com/,
H8FL15230,"SPANO, VINCENT ROSS",REP,O,FL,33578,C00676668,2018,C,FL,15,H,http://www.rossspano.com/,
H6FL13148,"BUCHANAN, VERNON",REP,I,FL,34230,C00412759,2018,C,FL,16,H,https://www.vernbuchanan.com/,N00027626
H8FL16055,"SHAPIRO, M. DAVID",DEM,C,FL,34242,C00658419,2018,C,FL,16,H,https://voteshapiro2018.com/,
H4FL19058,"FREEMAN, APRIL JUNE",DEM,O,FL,33915,C00541359,2018,C,FL,17,H,http://www.aprilfreeman.com/,N00035223
H8FL17053,"STEUBE, W. GREG",REP,O,FL,34232,C00671891,2018,C,FL,17,H,https://www.electgregsteube.com/,
H8FL18028,"BAER, LAUREN",DEM,C,FL,33418,C00652594,2018,C,FL,18,H,https://laurenbaerforcongress.com/,
H6FL18097,"MAST, BRIAN",REP,I,FL,34995,C00632257,2018,C,FL,18,H,https://www.mastforcongress.com/,N00037269
H8FL19067,"HOLDEN, DAVID",DEM,C,FL,34108,C00649079,2018,C,FL,19,H,http://www.holden2018.com/,
H6FL19087,"ROONEY, FRANCIS",REP,I,FL,33606,C00618223,2018,C,FL,19,H,http://francisrooney.com/,
H4FL20064,"BONNER, JAY ALAN",NNE,C,FL,33420,C00550848,2018,N,FL,20,H,http://www.jaybonner.us/,N00035577
H2FL23021,"HASTINGS, ALCEE L",DEM,I,DC,20515,C00269837,2018,C,FL,20,H,http://alceeforcongress.com/,N00002884
H2FL14053,"FRANKEL, LOIS J.",DEM,I,FL,33481,C00494856,2018,C,FL,21,H,https://loisfrankelforcongress.com/,N00002893
H0FL19080,"DEUTCH, THEODORE ELIOT",DEM,I,FL,33434,C00469163,2018,C,FL,22,H,http://www.tedforcongress.com/,N00031317
H8FL22061,"KIMAZ, NICOLAS T MR.",REP,C,FL,33434,C00661629,2018,C,FL,22,H,http://www.kimazforcongress.com/,
H6FL23063,"CANOVA, TIMOTHY A.",IND,C,FL,33022,C00602920,2018,C,FL,23,H,timcanova.com/,N00038633
H6FL23089,"ENDRISS, DONALD",UNK,C,FL,33004,C00679258,2018,C,FL,23,H,http://www.donendriss.com/,
H2FL20043,"KAUFMAN, JOSEPH ""JOE""",REP,C,FL,33331,C00501205,2018,C,FL,23,H,https://www.kaufmanforcongress.com/,N00033516
H4FL20023,"WASSERMAN SCHULTZ, DEBBIE",DEM,I,FL,33326,C00385773,2018,C,FL,23,H,https://www.debbiewassermanschultz.com/,N00026106
H0FL17068,"WILSON, FREDERICA S.",DEM,I,FL,33169,C00460055,2018,C,FL,24,H,http://www.fredericawilsonforcongress.com/,N00030650
H8FL27086,"BARZEE FLORES, MARY",DEM,O,FL,33143,C00651471,2018,C,FL,25,H,https://marybarzeeflores.com/,
H2FL25018,"DIAZ-BALART, MARIO",REP,I,FL,33173,C00376087,2018,C,FL,25,H,http://www.mariodiazbalart.com/,N00025337
H4FL26038,"CURBELO, CARLOS",REP,I,FL,33173,C00546846,2018,C,FL,26,H,https://carloscurbelo.com/,N00035403
H8FL26039,"MUCARSEL-POWELL, DEBBIE",DEM,C,FL,33256,C00652065,2018,C,FL,26,H,https://debbiemucarselpowell.com/,
H8FL27185,"SALAZAR, MARIA ELVIRA",REP,O,FL,33134,C00671859,2018,C,FL,27,H,https://www.mariaelvira.com/,
H8FL27193,"SHALALA, DONNA",DEM,O,FL,33233,C00672311,2018,C,FL,27,H,https://donnashalala.com/,
H4GA01039,"CARTER, EARL LEROY",REP,I,GA,31322,C00543967,2018,C,GA,1,H,http://buddycarterforcongress.com/,N00035346
H8GA01063,"RING, LISA M.",DEM,C,GA,31324,C00648287,2018,C,GA,1,H,https://www.lisaringforcongress.com/,
H2GA02031,"BISHOP, SANFORD D",DEM,I,GA,31707,C00266940,2018,C,GA,2,H,https://sanfordbishop.com/,N00002674
H8GA02087,"WEST, HERMAN JR.",REP,C,GA,31701,C00670380,2018,C,GA,2,H,https://hermanwest4congress.com/,
H8GA03051,"ENDERLIN, CHARLES JOSEPH JR.",DEM,C,GA,30264,C00647446,2018,C,GA,3,H,https://chuckenderlin.com/,
H6GA03113,"FERGUSON, ANDERSON DREW IV",REP,I,GA,31833,C00607838,2018,C,GA,3,H,https://fergusonforgeorgia.com/conservative-for-georgia/,N00039090
H6GA04129,"JOHNSON, HENRY C. 'HANK",DEM,I,GA,30034,C00418293,2018,C,GA,4,H,https://hankforcongress.com/,N00027848
H8GA04125,"PROFIT, JOSEPH",REP,C,GA,30066,C00675777,2018,C,GA,4,H,https://joeprofitforcongress.com/,
H6GA05217,"LEWIS, JOHN R.",DEM,I,GA,30331,C00202416,2018,C,GA,5,H,http://www.johnlewisforcongress.com/,N00002577
H8GA06377,"ABEL, KEVIN",DEM,C,GA,30030,C00658625,2018,C,GA,6,H,https://www.kevinabelforcongress.com/,
H8GA06286,"HANDEL, KAREN CHRISTINE",REP,I,GA,30076,C00633362,2018,C,GA,6,H,,
H8GA06393,"MCBATH, LUCIA KAY MS.",DEM,C,GA,30066,C00672295,2018,C,GA,6,H,http://www.lucyforcongress.com/,
H8GA07201,"BOURDEAUX, CAROLYN",DEM,C,GA,30024,C00649376,2018,C,GA,7,H,https://www.carolyn4congress.com/,
H8GA07151,"KIM, DAVID",DEM,C,GA,30024,C00647131,2018,C,GA,7,H,http://davidkim2018.com/,
H0GA07133,"WOODALL, ROB REP.",REP,I,GA,30046,C00482307,2018,C,GA,7,H,http://robwoodall.com/,N00032416
H0GA08099,"SCOTT, JAMES AUSTIN",REP,I,GA,31714,C00482737,2018,C,GA,8,H,http://scottforga.com/,N00032457
H2GA09150,"COLLINS, DOUGLAS ALLEN",REP,I,GA,30506,C00502039,2018,C,GA,9,H,http://www.collinsleads.com/,N00033518
H8GA09074,"GILMER, ROBIN AARON MR",LIB,C,GA,30534,C00674481,2018,C,GA,9,H,https://www.robingilmer.com/,
H8GA09058,"MCCALL, JOSHUA BRAXTON",DEM,C,GA,30506,C00647222,2018,C,GA,9,H,https://mccallforall.com/,
H0GA07125,"HICE, JODY",REP,I,GA,30655,C00544445,2018,C,GA,10,H,http://www.jodyhice.com/,N00032243
H8GA10197,"JOHNSON-GREEN, TABITHA",DEM,C,GA,31082,C00674143,2018,C,GA,10,H,https://www.johnsongreenforcongress.com/,
H8GA11054,"BROADY JR. , FLYNN D.",DEM,C,GA,30060,,2018,N,GA,11,H,https://www.changethenarrative2018.com/,
H4GA11061,"LOUDERMILK, BARRY",REP,I,GA,30123,C00543892,2018,C,GA,11,H,http://loudermilkforcongress.com/,N00035347
H2GA12121,"ALLEN, RICHARD W",REP,I,GA,30904,C00504019,2018,C,GA,12,H,https://www.rickwallen.com/,N00033720
H8GA12078,"JOHNSON, FRANCYS",DEM,C,GA,30461,C00666941,2018,C,GA,12,H,https://www.francysjohnson.org/,
H8GA13035,"CALLAHAN, DAVID ALAN",REP,C,GA,30349,C00673202,2018,C,GA,13,H,http://www.friendsofdavidcallahan.us/,
H8GA13027,"COWEN, MARTIN LINDSEY MR. III",LIB,C,GA,30236,C00672352,2018,C,GA,13,H,http://www.cowenforcongress.com/,
H2GA13012,"SCOTT, DAVID ALBERT",DEM,I,GA,30307,C00369801,2018,C,GA,13,H,,N00024871
H8GA14025,"FOSTER, STEVEN",DEM,C,GA,30721,C00675686,2018,C,GA,14,H,,
H0GA09030,"GRAVES, JOHN THOMAS MR. JR.",REP,I,GA,30734,C00462556,2018,C,GA,14,H,http://www.gravesforcongress.org/,N00030788
H2GU00033,"BORDALLO, MADELEINE Z. MS.",DEM,I,GU,96932,C00369686,2018,C,GU,0,H,,N00024866
H6GU01016,"CAMACHO, FELIX P GOVERNOR",REP,C,GU,96931,C00610204,2018,P,GU,0,H,,N00039305
H8GU00022,"DIAZ, JONATHAN FRANK BLAS",IND,C,GU,96921,C00529982,2018,N,GU,0,H,,
S8HI00210,"CURTIS , RON",REP,,HI,96814,,2018,N,HI,0,S,https://roncurtis808.com/introduction/,
S2HI00106,"HIRONO, MAZIE K",DEM,I,HI,96809,C00420760,2018,C,HI,0,S,https://mazieforhawaii.com/,
S0HI00118,"REYES, ARTURO PACHECO",IND,C,HI,96797,C00619403,2018,N,HI,0,S,,
H8HI01267,"BURB, ZACHARY B.",GRE,,HI,96837,,2018,N,HI,1,H,,
H8HI01234,"CASE, ED",DEM,O,HI,96814,C00680918,2018,C,HI,1,H,https://www.edcase.com/,
H8HI00012,"CAVASSO, CAMPBELL",REP,O,HI,96795,C00680876,2018,C,HI,1,H,https://cam4congress.com/,
H4HI01183,"GRIFFIN, CALVIN",NNE,O,HI,96813,,2018,N,HI,1,H,,
H8HI01283,"TIPPENS, MICHELLE ROSE",LIB,,HI,96819,,2018,N,HI,1,H,,
H8HI02141,"EVANS, BRIAN",REP,C,HI,96753,C00671008,2018,N,HI,2,H,https://www.brianevansforcongress.com/,
H2HI02508,"GABBARD, TULSI",DEM,I,HI,96707,C00497396,2018,C,HI,2,H,https://www.votetulsi.com/,N00033281
H2IA01055,"BLUM, RODNEY",REP,I,IA,52003,C00543926,2018,C,IA,1,H,http://rodblum.com/,N00033744
H8IA01094,"FINKENAUER, ABBY",DEM,C,IA,52004,C00637074,2018,C,IA,1,H,https://www.abbyfinkenauer.com/,
H8IA02084,"CALIGIURI, GINNY",REP,C,IA,50213,C00672212,2018,C,IA,2,H,http://www.ginnygetsiowa.com/,
H6IA02146,"LOEBSACK, DAVID WAYNE",DEM,I,IA,52244,C00414318,2018,C,IA,2,H,https://www.loebsackforcongress.org/,N00027741
H6IA02161,"PETERS, CHRISTOPHER",REP,C,IA,52241,C00662395,2018,C,IA,2,H,https://drpetersforiowa.com/,N00039395
H8IA03124,"Axne, Cindy",DEM,C,IA,50265,C00646844,2018,C,IA,3,H,https://cindyaxneforcongress.com/,
H4IA03149,"HOLDER, BRYAN JACK",LIB,C,IA,51503,,2018,N,IA,3,H,http://www.holderforiowa.com/,
H8IA03140,"KNUPP, PAUL REV. DR. JR.",GRE,C,IA,50325,,2018,C,IA,3,H,https://www.knuppforcongress.org/,
H4IA03115,"YOUNG, DAVID",REP,I,IA,50261,C00545616,2018,C,IA,3,H,http://www.davidyoungforiowa.com/,N00035509
H8IA04155,"ALDRICH, CHARLES",LIB,C,IA,50525,,2018,N,IA,4,H,,
H2IA05072,"KING, STEVE MR.",REP,I,IA,51448,C00373563,2018,C,IA,4,H,http://kingforcongress.com/,N00025237
H8IA04106,"SCHOLTEN, JAMES D.",DEM,C,IA,51106,C00650622,2018,C,IA,4,H,https://www.scholten4iowa.com/,
H0IA05092,"CAMPBELL, MATTHEW",DEM,C,IA,51455,C00473959,2018,P,IA,5,H,,
H8ID01124,"FULCHER, RUSS",REP,O,ID,83680,C00648295,2018,C,ID,1,H,http://russfulcher.com/,
H8ID01199,"HOWARD, WILLIAM",LIB,O,ID,83877,C00672493,2018,N,ID,1,H,https://www.wsh4idaho.org/,
H2ID01150,"LIFE, PRO",CON,O,ID,83636,C00525576,2018,N,ID,1,H,,
H8ID01215,"MCNEIL, ANA",DEM,O,ID,83704,C00676163,2018,C,ID,1,H,,
H8ID02064,"SIMPSON, MICHAEL",REP,I,ID,83221,C00331397,2018,C,ID,2,H,http://www.simpsonforcongress.com/,N00006263
H8ID02148,"SWISHER, CARLTON AARON",DEM,C,ID,83703,C00663542,2018,C,ID,2,H,https://swisherforidaho.com/,
H8ID10018,"SHAH, SAPAN M.D., J.D.",REP,C,IL,60048,C00653162,2018,N,ID,10,H,,
H2IL01042,"RUSH, BOBBY LEE",DEM,I,IL,60653,C00257121,2018,C,IL,1,H,,N00004887
H2IL01182,"TILLMAN, JIMMY LEE",REP,C,IL,60643,,2018,N,IL,1,H,https://www.jimmylee2dc.com/,
H2IL02172,"KELLY, ROBIN",DEM,I,IL,60680,C00539866,2018,C,IL,2,H,,N00035215
H8IL02120,"MERKLE, DAVID",REP,C,IL,60914,,2018,N,IL,2,H,,
H6IL03148,"JONES, ARTHUR J.",REP,C,IL,60534,,2018,N,IL,3,H,http://artjonesforcongressman.com/,
H4IL03077,"LIPINSKI, DANIEL WILLIAM WILLIAM",DEM,I,IL,60558,C00405431,2018,C,IL,3,H,http://www.lipinskiforcongress.com,N00027239
H8IL04134,"GARCIA, JESUS",DEM,O,IL,60623,C00661777,2018,C,IL,4,H,http://jesuschuygarcia.com,
H8IL04175,"LORCH, MARK WAYNE",REP,O,IL,60546,C00665356,2018,C,IL,4,H,,
H8IL05073,"HANSON, TOM",REP,C,IL,60611,C00451252,2018,N,IL,5,H,,
H0IL05096,"QUIGLEY, MIKE",DEM,I,IL,60614,C00457556,2018,C,IL,5,H,https://quigleyforcongress.com/,N00030581
H8IL06139,"CASTEN, SEAN",DEM,C,IL,60515,C00648493,2018,C,IL,6,H,https://www.castenforcongress.com/,
H6IL06117,"ROSKAM, PETER",REP,I,IL,60187,C00410969,2018,C,IL,6,H,https://www.roskamforcongress.com/,N00004719
H8IL17045,"CAMERON, CRAIG",REP,C,IL,60641,C00649426,2018,N,IL,7,H,https://cameron4congress.com/,
H4IL07037,"DAVIS, DANNY K",DEM,I,IL,60644,C00172619,2018,C,IL,7,H,,N00004884
H8IL08101,"DIGANVKER, JITENDRA JD",REP,C,IL,60193,C00646489,2018,C,IL,8,H,https://www.jdforcongress.com/,
H6IL08147,"KRISHNAMOORTHI, S. RAJA",DEM,I,IL,60168,C00575092,2018,C,IL,8,H,http://rajaforcongress.com/,N00033240
H8IL08127,"STRAW, ANDREW U. D.",DIS,C,IL,60123,,2018,N,IL,8,H,,
H8IL09224,"ELLESON, JOHN D",REP,C,IL,60004,C00672907,2018,C,IL,9,H,https://johnnotjan.com/,
H8IL09067,"SCHAKOWSKY, JANICE D",DEM,I,IL,60202,C00327023,2018,C,IL,9,H,http://www.janschakowsky.org/,N00004724
H8IL10115,"BENNETT, DOUGLAS R 1963",REP,C,IL,60015,C00634808,2018,C,IL,10,H,https://www.il10.org/,
H2IL10068,"SCHNEIDER, BRADLEY SCOTT",DEM,I,IL,60015,C00495952,2018,C,IL,10,H,http://www.schneiderforcongress.com,N00033101
H8IL14067,"FOSTER, G. WILLIAM (BILL)",DEM,I,IL,60540,C00435099,2018,C,IL,11,H,http://www.billfoster.com/,N00029139
H6IL11133,"STELLA, DOMINICK J. M.D.",REP,C,IL,60461,C00586065,2018,C,IL,11,H,https://www.stellaforcongress.com/,N00037593
H8IL12152,"AUXIER, RANDY",GRE,C,IL,62966,C00674317,2018,C,IL,12,H,https://www.randyforcongress.org/,
H4IL12060,"BOST, MICHAEL",REP,I,IL,62966,C00546499,2018,C,IL,12,H,http://bostforcongress.com/,N00035420
H8IL12129,"Kelly, Brendan",DEM,C,IL,62222,C00649558,2018,C,IL,12,H,https://brendan4southernil.com/,
H2IL13120,"Davis, Rodney L",REP,I,IL,62568,C00521948,2018,C,IL,13,H,https://electrodney.com/,N00034784
H8IL13150,"LONDRIGAN, BETSY DIRKSEN",DEM,C,IL,62712,C00649483,2018,C,IL,13,H,http://www.betsydirksenlondrigan.com/,
H0IL14080,"HULTGREN, RANDY",REP,I,IL,60545,C00467522,2018,C,IL,14,H,https://randyhultgren.com/,N00031104
H8IL14174,"UNDERWOOD, LAUREN A",DEM,C,IL,60543,C00652719,2018,C,IL,14,H,https://www.underwoodforcongress.com/,
H8IL15072,"GAITHER, KEVIN",DEM,C,IL,61920,C00648675,2018,C,IL,15,H,https://gaither4il.com/,
H2IL20042,"SHIMKUS, JOHN M",REP,I,IL,62234,C00258855,2018,C,IL,15,H,https://johnshimkus.com/,N00004961
H8IL16120,"DADY, SARA",DEM,C,IL,61107,C00654178,2018,C,IL,16,H,https://www.saradadyforcongress.com/,
H0IL11052,"KINZINGER, ADAM",REP,I,IL,60410,C00458877,2018,C,IL,16,H,http://www.electadam.com/,N00030667
H8IL16187,"OWENS, KYLE LEE MASTER",IND,C,IL,60970,C00676452,2018,N,IL,16,H,,
H2IL17071,"BUSTOS, CHERI",DEM,I,IL,61244,C00498568,2018,C,IL,17,H,http://www.cheribustos.com/,N00033390
H4IL17077,"FAWELL, WILLIAM W",REP,C,IL,61036,C00675728,2018,C,IL,17,H,http://www.electfawell.com/,
H6IL18088,"LAHOOD, DARIN MCKAY",REP,I,IL,61525,C00575050,2018,C,IL,18,H,https://www.lahoodforcongress.com/,N00037031
H6IL18161,"RODRIGUEZ, JUNIUS",DEM,C,IL,61530,C00651653,2018,C,IL,18,H,http://www.rodriguezcongress.com/,
H4IL19081,"ROTHERT, ANTHONY E",DEM,C,IL,62025,C00408013,2018,N,IL,19,H,,
S8IN00171,"BRAUN, MIKE",REP,C,IN,47546,C00653147,2018,C,IN,0,S,https://www.mikebraunforindiana.com/,
S6IN00225,"BRENTON, LUCY",LIB,C,IN,46038,C00624668,2018,N,IN,0,S,http://www.lucyforsenate.com/,
S2IN00091,"DONNELLY, JOSEPH S",DEM,I,IN,46204,C00393652,2018,C,IN,0,S,http://joeforindiana.com/,
S8IN00197,"PIPER, JOHN PATRICK",IND,C,IN,46142,C00654483,2018,C,IN,0,S,https://piperforsenate.com/,
H8IN01096,"LEYVA, MARK J",REP,C,IN,46322,C00357434,2018,N,IN,1,H,http://markleyva.com/,
H4IN01012,"VISCLOSKY, PETER J.",DEM,I,IN,46411,C00166504,2018,C,IN,1,H,http://www.viscloskyforcongress.us/,N00003813
H8IN02169,"HALL, MEL",DEM,C,IN,46624,C00657635,2018,C,IN,2,H,https://www.melforcongress.com/,
H0IN02190,"WALORSKI SWIHART, JACKIE",REP,I,IN,46517,C00468579,2018,C,IN,2,H,http://www.standwithjackie.com,N00031226
H6IN03229,"BANKS, JAMES E",REP,I,IN,46725,C00577999,2018,C,IN,3,H,http://www.jimbanks.us,N00037185
H8IN03076,"TRITCH, COURTNEY",DEM,C,IN,46863,C00648055,2018,C,IN,3,H,https://www.tritchforcongress.com/,
H8IN04199,"BAIRD, JAMES R PHD",REP,O,IN,46135,C00662940,2018,C,IN,4,H,http://www.electjimbaird.com/,
H8IN04207,"BALLOCK, THOMAS",W,O,IN,46123,C00660308,2018,N,IN,4,H,,
H8IN04124,"BECK, TOBI",DEM,O,IN,46123,C00639013,2018,C,IN,4,H,http://www.beck4indiana.org/,
H2IN05082,"BROOKS, SUSAN MRS.",REP,I,IN,46032,C00500207,2018,C,IN,5,H,http://www.susanbrooksforcongress.com/,N00033495
H8IN05188,"THORNTON, DIERDRE",DEM,C,IN,46033,C00664797,2018,C,IN,5,H,www.deethorntonforcongress.com,
H8IN06152,"LAKE, JEANNINE LEE",DEM,O,IN,47304,C00678557,2018,N,IN,6,H,https://www.jeannineleelakeforcongress.com/,
H8IN06129,"PENCE, GREGORY J.",REP,O,IN,46176,C00658401,2018,C,IN,6,H,https://www.gregpenceforcongress.com,
H8IN07184,"CARSON, ANDRE",DEM,I,IN,46206,C00442921,2018,C,IN,7,H,http://andrecarson.com/,N00029513
H8IN07150,"HARMON, WAYNE E",REP,C,IN,46219,C00546721,2018,N,IN,7,H,http://www.weharmon.com,
H0IN08114,"BUCSHON, LARRY D.",REP,I,IN,47629,C00468256,2018,C,IN,8,H,http://www.bucshonforcongress.com/,N00031227
H8IN08141,"TANOOS, WILLIAM",DEM,C,IN,47802,C00652636,2018,C,IN,8,H,http://williamtanoos.com/,
H6IN09176,"HOLLINGSWORTH, TREY",REP,I,IN,47130,C00590463,2018,C,IN,9,H,http://www.votefortrey.com/,N00038429
H8IN09107,"Watson, Liz",DEM,C,IN,47401,C00651331,2018,C,IN,9,H,https://lizforindiana.com/,
H4KS01059,"LAPOLICE, ALAN",DEM,C,KS,66938,C00552810,2018,C,KS,1,H,,N00035729
H6KS01179,"MARSHALL, ROGER W",REP,I,KS,67530,C00576173,2018,C,KS,1,H,http://kansansformarshall.com,N00037034
H8KS02173,"Davis, Paul T.",DEM,O,KS,66044,C00653121,2018,C,KS,2,H,https://www.davisforkansas.com/,
H8KS02223,"STANDLEY, KELLY D 1969",LIB,O,KS,66771,C00668046,2018,N,KS,2,H,,
H8KS02199,"WATKINS, STEVE",REP,O,KS,66614,C00660050,2018,C,KS,2,H,https://steveforkansas.com/,
H8KS03130,"CLEMMONS, CHRISTOPHER KELLY",LIB,C,KS,66226,C00667345,2018,N,KS,3,H,,
H8KS03155,"DAVIDS, SHARICE",DEM,C,KS,66216,C00670034,2018,C,KS,3,H,https://www.shariceforcongress.com/,
H0KS03137,"YODER, KEVIN",REP,I,KS,66221,C00472365,2018,C,KS,3,H,http://www.yoderforcongress.com/,N00031502
H8KS04112,"ESTES, RON",REP,I,KS,67206,C00632067,2018,F,KS,4,H,https://estesforcongress.com/,
H8KS04120,"THOMPSON, JAMES A MR.",DEM,C,KS,67002,C00631572,2018,C,KS,4,H,https://www.votejamesthompson.com/,
H6KY01110,"COMER, JAMES",REP,I,KY,42167,C00588764,2018,C,KY,1,H,http://jamescomer.com,N00038260
H8KY01074,"WALKER, PAUL",DEM,C,KY,42071,C00665679,2018,C,KY,1,H,http://www.votepaulwalker.com/,
H8KY02031,"GUTHRIE, S. BRETT HON.",REP,I,KY,42103,C00445023,2018,C,KY,2,H,http://www.brettguthrie.com,N00029675
H8KY02080,"LINDERMAN, HANK",DEM,C,KY,40119,C00668194,2018,C,KY,2,H,https://www.hank4ky.com/,
H8KY03211,"GLISSON, VICKIE YATES BROWN",REP,C,KY,40206,C00668699,2018,C,KY,3,H,https://glissonforlouisville.com/,
H6KY03124,"YARMUTH, JOHN A",DEM,I,KY,40027,C00419630,2018,C,KY,3,H,http://www.yarmuthforcongress.com,N00028073
H8KY04151,"GOODWIN, DAVID",IND,C,KY,41001,C00664748,2018,N,KY,4,H,https://www.voteforgood.win/,
H8KY04169,"HALL, SETH BLANE 1962",DEM,C,KY,40031,C00666131,2018,C,KY,4,H,https://www.sethhallcongress.com/,
H2KY04121,"MASSIE, THOMAS H.",REP,I,KY,41072,C00509729,2018,C,KY,4,H,http://www.thomasmassie.com,N00034041
