zip,cd,res_ratio,bus_ratio,oth_ratio,tot_ratio
77550,4814,1,1,1,1
77574,4814,1,1,1,1
77563,4814,1,1,1,1
77553,4814,1,1,1,1
77664,4836,1,1,1,1
77957,4827,1,1,1,1
77962,4827,1,1,1,1
77904,4827,1,1,1,1
77880,4810,1,1,1,1
77859,4817,1,1,1,1
77830,4808,1,1,1,1
78039,4823,1,1,1,1
78065,4828,1,1,1,1
78204,4835,0.825682959,0.932038835,0.853932584,0.839315717
78015,4823,0.617027295,0.670886076,0.730769231,0.61803233
78154,4815,0.256515941,0.286432161,0.166233766,0.257212449
78130,4821,0.410016322,0.327806122,0.420560748,0.403529625
78119,4815,0.942959002,0.989690722,1,0.949862427
78132,4835,0.14937202,0.365269461,0.358851675,0.161296461
78109,4828,1,1,1,1
78052,4823,0.271745651,0.461538462,0.296296296,0.280474041
78226,4820,1,1,1,1
78254,4823,0.252962034,0.049230769,0.051020408,0.249309949
78254,4820,0.747037966,0.950769231,0.948979592,0.750690051
78258,4823,0.569853846,0.323481999,0.320802005,0.545148576
78250,4820,1,1,1,1
78256,4820,0.436589806,0.933753943,0.625,0.461296323
78248,4823,0.678728441,0.738219895,0.671428571,0.682218033
78245,4820,0,0.010775862,0,0.000294898
78236,4823,1,1,1,1
78233,4828,0.531644276,0.599429793,0.723970944,0.539802739
78221,4820,0.2782533,0.640079761,0.232198142,0.29983803
78370,4827,0.166322314,0.035087719,0.068965517,0.160485724
78405,4827,1,1,1,1
78408,4827,1,1,1,1
78526,4834,1,1,1,1
78501,4815,1,1,1,1
78502,4815,1,1,1,1
78387,4827,0.044341009,0.027173913,0.058823529,0.043101533
78375,4834,1,1,0,1
78610,4825,0.017182353,0.00083612,0.003003003,0.015755438
78608,4825,1,1,1,1
78589,4815,0.060483053,0.07539267,0.131264916,0.063200248
62016,1713,1,1,1,1
62092,1713,1,1,1,1
78570,4834,0.028813706,0.009118541,0.012820513,0.027380857
78642,4825,0.048029911,0.007575758,0.016129032,0.045357238
78691,4810,1,1,1,1
78617,4835,0.792155816,0.932885906,0.886614173,0.804247242
78614,4827,0.045833333,0.142857143,0,0.048387097
78671,4821,1,1,1,1
78672,4811,1,1,1,1
78666,4825,0.001723231,0.001455075,0.003576538,0.001771525
78664,4817,0.108173928,0.08428446,0.223529412,0.1091144
78665,4831,1,1,1,1
78654,4825,0.999628218,1,1,0.999686692
78652,4821,0.765141319,0.993055556,0.946666667,0.797355562
78655,4835,0.840025494,0.971428571,0.5,0.84354154
78631,4821,1,1,1,1
78634,4831,0.968502691,0.998925886,0.796610169,0.967615736
78727,4817,0.99913276,0.925858951,0.974468085,0.995965812
78741,4835,0.501213737,0.551574376,0.405940594,0.500074466
78840,4823,1,1,1,1
78852,4823,1,1,1,1
78712,4825,0,1,1,1
78758,4810,0.755898999,0.878811572,0.817460317,0.770085921
78763,4825,1,1,1,1
78754,4810,0.966395435,0.522033898,0.762295082,0.913658492
78746,4810,0.22139003,0.050641026,0.107208872,0.184413484
78746,4821,0.257791737,0.300320513,0.304990758,0.26763279
78954,4810,1,1,1,1
78957,4827,0.245633188,0.016460905,0.296089385,0.236305478
79011,4813,1,1,1,1
78959,4810,0.234741784,0.111111111,0,0.225663717
79068,4813,1,1,1,1
79082,4819,1,1,1,1
78934,4810,1,1,1,1
78945,4810,1,1,1,1
79330,4819,1,1,1,1
79124,4813,1,1,1,1
79239,4813,1,1,1,1
79120,4813,1,1,1,1
79045,4813,0.978958043,0.987515605,0.993920973,0.980263887
79063,4819,1,1,1,1
79423,4819,1,1,1,1
79416,4819,1,1,1,1
79503,4819,1,1,1,1
79764,4811,1,1,1,1
79762,4811,1,1,1,1
79765,4811,1,1,1,1
79713,4819,0.25,0.25,0.1,0.241935484
79701,4811,1,1,1,1
79536,4819,1,1,1,1
79546,4819,1,1,1,1
79541,4819,0.946466809,1,1,0.949494949
79537,4819,1,0,1,1
79905,4816,1,1,1,1
79922,3502,0.025706125,0.01055409,0.025641026,0.024113082
80002,807,1,1,1,1
79995,4816,1,1,1,1
80020,802,0.83615201,0.922677438,0.909219858,0.845089167
79902,4816,1,1,1,1
79904,4816,1,1,1,1
80016,806,0.999954494,0.995375723,1,0.99978844
80007,807,1,1,1,1
80003,807,1,1,1,1
79928,4816,0.613345156,0.763843648,0.691489362,0.617930385
80102,804,0.962863535,0.968085106,1,0.963956412
80103,804,1,1,1,1
80106,805,0.619638826,0.45,0.290322581,0.612177729
80105,804,1,1,1,1
80209,801,1,1,1,1
80203,801,1,1,1,1
80205,801,1,1,1,1
80137,804,1,1,1,1
80112,806,0.882725938,0.861636557,0.77466863,0.871038251
80220,801,1,1,1,1
80219,801,1,1,1,1
80231,801,0.740092353,0.506375228,0.651622003,0.719802384
80232,801,0.011554393,0.183333333,0.043564356,0.023154003
80443,802,1,1,1,1
80452,802,1,1,1,1
80468,802,1,1,1,1
80215,807,1,1,1,1
80214,801,0.022927159,0.148148148,0.030508475,0.033719049
80534,804,0.815490104,0.640909091,0.805194805,0.809651475
80536,802,1,1,1,1
80540,802,1,1,1,1
80824,804,1,1,1,1
80828,804,1,1,1,1
80820,805,1,0,1,1
80836,804,1,1,1,1
80821,804,1,1,1,1
80501,804,1,1,1,1
80503,802,0.319202491,0.422705314,0.357414449,0.322556105
80722,804,1,1,1,1
80745,804,1,1,0,1
80631,804,1,1,1,1
80640,807,0.947488065,0.955516014,0.980769231,0.949384405
80603,807,0.172827744,0.042056075,0.034482759,0.166304348
80909,805,1,1,1,1
80908,805,1,1,1,1
81301,803,1,1,1,1
81073,804,1,1,1,1
81137,803,0.934316354,1,1,0.936197917
81152,803,1,1,1,1
81007,803,1,1,1,1
81069,803,1,1,1,1
81063,804,1,1,1,1
80927,805,1,1,0,1
80913,805,1,1,1,1
80914,805,1,1,1,1
63141,2902,0.999417984,1,1,0.999568376
81432,803,1,1,1,1
81503,803,1,1,1,1
81640,803,1,1,1,1
81639,803,1,1,1,1
81647,803,1,1,1,1
81401,803,1,1,1,1
81303,803,1,1,1,1
82435,5600,1,1,1,1
82070,5600,0.999700509,1,1,0.999750727
82223,5600,1,1,1,1
82212,5600,1,0,1,1
82061,5600,0,0,1,1
81654,803,1,1,1,1
82003,5600,1,1,1,1
83115,5600,1,0,1,1
83127,5600,1,1,1,1
83334,1602,1,1,1,1
83347,1602,1,1,1,1
83611,1601,1,1,1,1
83624,1601,0.747368421,0.333333333,1,0.744897959
82902,5600,1,1,1,1
83549,1601,1,1,1,1
83604,1602,0.120155039,0.1,0,0.118081181
83448,1602,1,1,1,1
83467,1602,1,1,1,1
83422,1602,1,1,1,1
83276,1602,1,1,1,1
83211,1602,1,1,1,1
83228,1602,1,0,1,1
83252,1602,1,1,1,1
83660,1601,1,1,1,1
83705,1602,0.073584772,0.050746269,0.08839779,0.071492298
83709,1602,0.045025014,0.075985663,0.019662921,0.04648871
83861,1601,1,1,1,1
83857,1601,1,1,1,1
83871,1601,1,1,1,1
83833,1601,1,1,1,1
83837,1601,1,1,1,1
83805,1601,1,1,1,1
83810,1601,1,1,1,1
83813,1601,1,1,1,1
83830,1601,1,1,1,1
84025,4902,0.99567705,1,1,0.996057971
84043,4904,0.549694419,0.748659917,0.501997337,0.563013576
84087,4902,1,1,1,1
84010,4902,1,1,1,1
84013,4904,1,1,1,1
84032,4903,1,1,1,1
84036,4901,0.542805647,0.693877551,0.672727273,0.551118663
84104,4902,1,1,1,1
84115,4904,0.607064018,0.71679198,0.547528517,0.622139874
84117,4904,0.343359273,0.323791349,0.48574238,0.35149009
84339,4901,1,1,1,1
84336,4901,1,1,1,1
84096,4904,1,1,1,1
84150,4902,0,1,1,1
84312,4901,1,1,1,1
84315,4901,1,1,1,1
84319,4901,1,1,1,1
84323,4901,1,1,1,1
84121,4904,0.204860497,0.187545257,0.18802521,0.202789588
84110,4902,1,1,1,1
84701,4902,1,1,1,1
84664,4903,1,1,1,1
85013,409,0.132704732,0.052268245,0.090400746,0.123329149
84745,4902,1,1,1,1
84740,4902,0,1,1,1
84747,4902,1,1,1,1
84654,4902,1,1,1,1
84651,4904,0.112432022,0.140529532,0.199095023,0.116254786
85017,407,1,1,1,1
85087,408,0.993466721,1,1,0.993889631
85083,408,1,0.944444444,1,0.999855908
85085,406,0.735836689,0.69286754,0.737864078,0.733321811
85080,406,1,1,1,1
85053,406,1,1,1,1
85068,409,1,1,1,1
85142,404,0.274697384,0.017272186,0.025925926,0.256576799
85139,401,0.992199295,0.993801653,0.988372093,0.992251702
65401,2908,0.993844181,1,1,0.994611888
85138,401,1,1,1,1
85128,401,0.998716303,1,0.996254682,0.99872
65724,2904,1,1,1,1
65779,2904,1,1,1,1
66227,2003,1,1,1,1
85173,401,1,1,1,1
85251,406,0.890189886,0.915532022,0.95579183,0.900188043
85266,406,1,1,1,1
85274,409,1,1,1,1
85308,406,0.182370485,0.066467513,0.092213115,0.170684254
85333,404,0.801242236,0.8125,0.793103448,0.800970874
85338,403,0.397985332,0.114457831,0.18018018,0.378603696
85337,403,1,1,1,1
85354,404,0.147667485,0.152173913,0,0.146025247
85392,403,1,1,1,1
85388,408,1,1,1,1
85381,408,1,1,1,1
85348,404,1,1,1,1
85344,404,1,1,1,1
85615,402,1,1,1,1
85621,403,1,1,1,1
85653,403,0.563109623,0.132231405,0.677581864,0.562203872
85703,403,1,1,1,1
85735,403,1,1,1,1
85715,402,1,1,1,1
85708,402,1,1,1,1
85631,401,1,1,1,1
85750,402,1,1,1,1
85751,402,1,1,1,1
67501,2001,1,1,1,1
86403,404,1,1,1,1
85742,401,0.353558544,0.5,0.5,0.357348243
86336,401,1,1,1,1
86334,404,1,1,1,1
86324,404,1,1,1,1
86314,404,1,1,1,1
86304,404,1,1,1,1
87020,3502,0.992099082,1,1,0.993240775
86442,404,1,1,1,1
87035,3501,0.949897049,1,1,0.95070898
87108,3501,1,1,1,1
87105,3501,0.970288015,0.964545455,0.993975904,0.970873361
87195,3501,1,1,1,1
87305,3503,1,1,1,1
87176,3501,1,1,1,1
87121,3501,0.999921415,1,1,0.999925026
87114,3501,0.580936526,0.854587869,0.902584493,0.598048033
87114,3503,0.419063474,0.145412131,0.097415507,0.401951967
87102,3501,1,1,1,1
87041,3503,1,1,1,1
87045,3503,0.611111111,0.2,1,0.601190476
87044,3503,1,1,1,1
87531,3503,1,1,1,1
88005,3502,1,1,1,1
88240,3502,0.999414588,1,1,0.999492875
88242,3502,1,1,1,1
87415,3503,1,1,1,1
88061,3502,1,1,1,1
88045,3502,1,1,1,1
87571,3503,1,1,1,1
89117,3201,0.075026213,0.094594595,0.094827586,0.077280072
88430,3503,1,0,1,1
88340,3502,1,1,1,1
88347,3502,1,1,0,1
89108,3204,0.825046821,0.881533101,0.795513824,0.824790038
89105,3203,1,1,1,1
89106,3201,0.112901723,0.302650957,0.079254079,0.130569068
89101,3201,1,1,1,1
89081,3204,1,1,1,1
89031,3204,1,1,1,1
89028,3203,1,1,1,1
89033,3204,1,1,1,1
89125,3201,1,1,1,1
89148,3203,1,1,1,1
89451,3202,1,1,1,1
68046,3102,1,1,1,1
89120,3201,0.357586691,0.061391542,0.230936819,0.28637547
89173,3201,1,1,1,1
89142,3201,0.926391863,0.98,0.982608696,0.927656236
89519,3202,1,1,1,1
89883,3202,0,1,1,1
10001,3610,0.571436655,0.208614096,0.307498953,0.422782037
10016,3612,1,1,1,1
10013,3607,0.30616188,0.321900826,0.29431748,0.308722342
89706,3202,1,1,1,1
10018,3612,0.211006675,0.518697479,0.437381404,0.387831426
10024,3610,1,1,1,1
10025,3613,0.167761632,0.113259669,0.228241242,0.168983331
10034,3613,1,1,1,1
10022,3612,1,1,1,1
10276,3612,1,1,1,1
10120,3612,0,1,1,1
10152,3612,0,1,1,1
10168,3612,0,1,1,1
10129,3610,1,1,1,1
10314,3611,1,1,1,1
10464,3614,1,1,1,1
10040,3613,1,1,1,1
10116,3610,1,1,1,1
10069,3610,1,1,1,1
10305,3611,1,1,1,1
10303,3611,1,1,1,1
10514,3617,1,1,1,1
10605,3616,0.002906977,0.002890173,0,0.002818123
10570,3617,1,1,1,1
10549,3618,0.220644313,0.015810277,0.026315789,0.177138141
10501,3618,1,1,1,1
10505,3618,1,1,1,1
10940,3618,0.992439609,0.999571918,1,0.993368434
10925,3618,0.998314607,1,1,0.998406798
11050,3603,1,1,1,1
11020,3603,1,1,1,1
11021,3603,1,1,1,1
10990,3618,1,1,1,1
10992,3618,1,1,1,1
10996,3618,1,1,1,1
10998,3618,1,1,1,1
10960,3617,1,1,1,1
10901,3617,1,1,1,1
10920,3617,1,1,1,1
10913,3617,1,1,1,1
11213,3608,0.129765513,0.174963397,0.138773628,0.13260634
11205,3607,0.170765836,0.259667315,0.253164557,0.194306106
11364,3606,1,1,1,1
11357,3606,0.073196163,0.014625229,0.020710059,0.06802377
11249,3607,0.623054029,0.530685921,0.639077341,0.619128353
11229,3611,0.184938905,0.203755869,0.298302344,0.190404025
11228,3611,0.86320716,0.849878935,0.770288858,0.857486164
11385,3607,0.488526262,0.508641139,0.655730628,0.512329471
11385,3606,0.511473738,0.491358861,0.344269372,0.487670529
11554,3604,1,1,1,1
11550,3604,1,1,1,1
11552,3604,0.999747187,1,1,0.99977859
11435,3605,0.44776456,0.824456114,0.389891697,0.470579368
11509,3604,1,1,1,1
11423,3605,1,1,1,1
11379,3606,1,1,1,1
11598,3604,1,1,1,1
11709,3603,1,1,1,1
11752,3602,1,1,1,1
11569,3604,1,1,0,1
11568,3603,1,1,1,1
11735,3602,0.852068995,0.967100977,0.903801396,0.878100198
11724,3603,1,1,1,1
11693,3605,1,1,1,1
11803,3603,1,1,1,1
12053,3619,0.109002169,0.166666667,0.4,0.110697179
12052,3619,1,0,1,1
12029,3619,1,1,1,1
12056,3620,1,1,1,1
12024,3619,1,1,1,1
11763,3601,1,1,1,1
12010,3620,0.88121118,0.906497623,0.950458716,0.885571205
11957,3601,1,1,1,1
11953,3601,1,1,1,1
11934,3601,1,1,1,1
11788,3601,1,0.97589852,0.987517337,0.993306288
11789,3601,1,1,1,1
12122,3619,0.935428571,1,0.913043478,0.936393805
12153,3619,1,0,1,1
12147,3620,1,1,1,1
12198,3619,0.143241064,0.024875622,0.16091954,0.137690197
12540,3619,0.997767857,0.966321244,0.96969697,0.99386845
12533,3618,0.839634561,0.969142857,0.771276596,0.848484848
12542,3619,0.981224992,0.948837209,1,0.979626486
12093,3619,1,1,1,1
12087,3620,0.112676056,0.142857143,0.285714286,0.115459883
12424,3619,1,1,1,1
12406,3619,1,1,1,1
12413,3619,1,1,1,1
12431,3619,1,1,1,1
12409,3619,1,1,1,1
12308,3620,1,1,1,1
12185,3621,0.127388535,0.464285714,0,0.137804878
12582,3618,0.90530303,0.95,0.666666667,0.906417112
12589,3618,0.259590539,0.114583333,0.089430894,0.252952381
12751,3619,1,1,1,1
12765,3619,1,1,1,1
12748,3619,1,1,1,1
12787,3619,1,1,1,1
12747,3619,1,1,1,1
13021,3624,1,1,1,1
12998,3621,1,1,1,1
12981,3621,1,1,1,1
12993,3621,1,1,1,1
12563,3618,1,1,1,1
12958,3621,1,1,1,1
12962,3621,1,1,1,1
12959,3621,1,1,1,1
12960,3621,1,1,1,1
12919,3621,1,1,1,1
12972,3621,1,1,1,1
12979,3621,1,1,1,1
12887,3621,1,1,1,1
12878,3621,1,1,1,1
12870,3621,1,1,1,1
12822,3621,1,1,1,1
12833,3621,0.992794647,1,1,0.992961287
12814,3621,1,1,1,1
12819,3621,1,1,1,1
12594,3619,1,1,1,1
12726,3619,1,1,1,1
12602,3618,1,1,1,1
12725,3619,1,1,1,1
13158,3622,0.986089645,0.944444444,1,0.985337243
13164,3624,1,1,1,1
13440,3622,1,1,1,1
13483,3622,1,1,1,1
13457,3619,1,0,1,1
13485,3622,0.796905222,0.5,1,0.795066414
13493,3622,0.996613995,1,1,0.996746204
13063,3624,1,1,1,1
13411,3622,0.463629097,0.484848485,0.5625,0.465384615
13407,3622,1,1,1,1
13424,3622,1,1,1,1
13357,3622,1,1,1,1
13438,3621,0.153977273,0.074074074,0,0.151835373
13431,3622,0.637410072,0.888888889,1,0.643661972
13420,3621,1,1,1,1
13326,3619,1,1,1,1
13332,3622,1,1,1,1
13346,3622,1,1,1,1
13126,3624,0.971139694,0.995483288,0.987387387,0.973219966
13108,3624,1,1,1,1
13143,3624,1,1,1,1
13114,3622,0.931471136,0.963855422,0.970588235,0.933797909
13619,3621,1,1,1,1
13630,3621,1,1,1,1
13669,3621,1,1,1,1
13658,3621,1,1,1,1
13778,3622,1,1,1,1
13783,3619,1,1,1,1
13776,3619,1,1,1,1
14092,3627,1,1,1,1
13606,3621,1,1,1,1
13616,3621,1,1,1,1
14031,3627,1,1,1,1
14009,3623,0.110106174,0.022727273,0.048780488,0.102820421
13865,3622,0.938821752,0.871428571,1,0.938267148
13681,3621,1,1,1,1
13679,3621,1,1,1,1
13670,3621,1,1,0,1
14207,3626,1,1,1,1
14214,3626,1,1,1,1
14569,3627,1,1,1,1
14608,3625,1,1,1,1
14609,3625,1,1,1,1
14111,3627,1,1,1,1
14534,3625,0.976602611,0.998574483,1,0.979052467
14548,3623,0.849468713,0.888888889,1,0.852708804
14527,3623,1,1,1,1
14549,3627,1,0,1,1
14534,3627,0.023397389,0.001425517,0,0.020947533
14536,3627,0.761290323,0.761904762,1,0.764880952
14538,3624,0,0,1,1
14482,3627,1,1,1,1
14510,3627,1,1,1,1
14469,3627,1,1,1,1
14477,3627,1,1,1,1
14454,3627,1,1,1,1
14425,3627,1,1,1,1
14418,3623,1,1,1,1
14428,3625,0.97296544,0.987179487,1,0.973549258
14217,3626,1,1,1,1
14220,3626,1,1,1,1
14221,3627,0.14173358,0.268631436,0.091564528,0.152389603
14622,3625,1,1,1,1
14616,3625,1,1,1,1
14624,3625,1,1,1,1
14737,3623,1,1,1,1
14820,3623,1,1,1,1
15026,4218,0.358597285,0.640625,0.035714286,0.36344086
15054,4218,0,0,1,1
14612,3625,1,1,1,1
14613,3625,1,1,1,1
14610,3625,1,1,1,1
14858,3623,1,1,1,1
14903,3623,1,1,1,1
15085,4218,0.99137931,0.896551724,1,0.986619541
15146,4218,0.197981204,0.260672116,0.25813449,0.207716702
15136,4214,0.823201578,0.748414376,0.914937759,0.821174853
15145,4214,1,1,1,1
15143,4218,0.100184767,0.038389513,0.025531915,0.092621096
15236,4218,0.570374841,0.614826753,0.337391304,0.565664415
15230,4214,1,1,1,1
15062,4209,0.99911836,1,1,0.99920398
15067,4209,0.973877551,0.987179487,1,0.975
15219,4214,0.995780051,1,1,0.997287968
15217,4214,1,1,1,1
15209,4214,0.238126114,0.438547486,0.443609023,0.253003003
15129,4218,1,1,1,1
15122,4214,0.987492614,0.998236332,0.988023952,0.98806025
15333,4218,0.65,0.363636364,0.5,0.643527205
15337,4218,1,1,1,1
15362,4218,1,1,1,1
15380,4218,1,1,1,1
15728,4209,1,1,1,1
15722,4209,0.295454545,0.28125,0.5,0.29601227
15732,4209,0.894563427,0.933333333,1,0.923167849
15774,4209,1,1,1,1
15316,4218,1,0,1,1
15690,4212,0.62757732,0.653005464,0.829787234,0.633111806
15681,4209,0.575976231,0.743902439,0.818181818,0.589894242
15714,4212,0.092468619,0.01734104,0,0.084816357
15655,4218,1,1,1,1
15656,4203,0.448649755,0.473520249,0.28125,0.447125353
15626,4212,1,1,1,1
15637,4218,1,1,1,1
15641,4212,1,1,1,1
15620,4212,1,1,1,1
15431,4209,1,1,1,1
15479,4218,1,1,1,1
16059,4203,0.970558116,0.957317073,0.923076923,0.969726563
16050,4203,1,1,1,1
16229,4203,0.969115192,0.989189189,1,0.971747212
16224,4203,0.784722222,0.771428571,1,0.785106383
16210,4203,1,1,1,1
15834,4205,1,1,1,1
15851,4205,1,1,1,1
15823,4205,1,1,1,1
15825,4205,1,1,1,1
16148,4203,1,1,1,1
16146,4203,1,1,1,1
16130,4203,1,1,1,1
16137,4203,1,1,1,1
16131,4203,1,1,1,1
16123,4212,1,1,0,1
16120,4203,0.316831683,0.222222222,0,0.314655172
16101,4203,0.989892649,0.998095238,0.996688742,0.990832781
16063,4212,0.062178967,0.03968254,0.006116208,0.056085377
16112,4203,1,1,1,1
15946,4212,0.918476644,0.978021978,1,0.923013016
15957,4212,0.450980392,0.75,0,0.455696203
15943,4212,1,1,1,1
15956,4212,1,1,1,1
16342,4205,0.976066597,1,1,0.976697062
16412,4205,0.909035034,0.944262295,0.985865724,0.914975315
16424,4203,1,1,1,1
16421,4205,1,1,1,1
16695,4209,1,1,0,1
16635,4209,1,1,1,1
16647,4205,1,1,1,1
16648,4209,1,1,1,1
16627,4205,0.935656836,1,1,0.936675462
16565,4205,0,1,1,1
16502,4203,1,1,1,1
16404,4203,1,1,1,1
16373,4205,0.846044191,0.781818182,1,0.844155844
16371,4205,1,1,1,1
16844,4205,1,1,1,1
16861,4205,1,1,0,1
16878,4205,1,1,0,1
16877,4205,1,1,1,1
17018,4211,1,1,1,1
17073,4206,0.954163162,0.962264151,1,0.954526833
16801,4205,1,1,1,1
16729,4205,1,1,1,1
16740,4205,1,1,0,1
17022,4216,0.901932239,0.922033898,0.984810127,0.90470274
17030,4211,1,1,1,1
16933,4210,1,1,1,1
17224,4209,1,1,1,1
17229,4209,1,1,1,1
17228,4209,1,1,1,1
17257,4209,0.269660731,0.303571429,0.222551929,0.269851993
17244,4209,1,1,1,1
17560,4216,1,1,1,1
17112,4211,0.765667907,0.870897155,0.897368421,0.776381078
17120,4204,0,1,1,1
17404,4204,1,1,1,1
17401,4204,1,1,1,1
17405,4204,1,1,1,1
17362,4204,1,1,1,1
17347,4204,1,1,1,1
17353,4204,1,1,1,1
17307,4204,0.989871087,1,1,0.990299824
17702,4210,1,1,1,1
17751,4205,1,1,1,1
17703,4210,1,1,1,1
18011,4215,0.876442924,1,1,0.880331263
17872,4211,1,1,1,1
17931,4217,1,1,1,1
17870,4210,0.998431509,1,1,0.998636364
17878,4211,1,1,1,1
17847,4210,0.934118818,0.969483568,1,0.938122548
17859,4211,1,1,1,1
17853,4210,1,1,1,1
17774,4210,0.97338403,1,1,0.974025974
18055,4215,0.961865976,0.997474747,0.894039735,0.962514708
18201,4211,1,1,1,1
18106,4215,1,1,1,1
18433,4217,1,1,1,1
18414,4210,0.805591678,0.890756303,0.777777778,0.808676654
18437,4210,1,1,0,1
18053,4215,1,1,1,1
18407,4217,0.678526048,0.858747994,0.85046729,0.701376936
18360,4217,0.442554532,0.318877551,0.172862454,0.419655522
18407,4210,0.321473952,0.141252006,0.14953271,0.298623064
18337,4210,1,1,1,1
18326,4210,1,1,1,1
18255,4211,1,1,1,1
18088,4215,1,1,1,1
18507,4217,1,1,1,1
18704,4211,1,1,1,1
18705,4217,1,1,1,1
18452,4217,1,1,1,1
18466,4210,0.002462477,0.005714286,0,0.002511989
18936,4213,1,1,1,1
18940,4208,1,1,1,1
18930,4208,1,1,1,1
18833,4210,1,1,1,1
18707,4211,1,1,1,1
18641,4217,1,1,1,1
18630,4210,0.49386921,0.176470588,0,0.477777778
19046,4213,1,1,1,1
19036,4207,0.490454469,0.513353116,0.307692308,0.487942374
19044,4213,0.630374581,0.413962635,0.496835443,0.598364657
19041,4202,0.52992,0.906137184,0.857142857,0.572837419
18974,4208,1,1,1,1
19003,4202,0.582733813,0.910372608,0.799642218,0.63893783
19078,4207,0.873538406,0.893617021,0.968858131,0.878955954
19074,4207,0.936235708,0.978494624,0.984615385,0.940328394
19083,4201,0.056313396,0.282005372,0.026119403,0.071875
19025,4213,0.95626577,0.822580645,0.854166667,0.944869832
19026,4207,0.972595657,0.95562599,0.87456446,0.969908688
19137,4201,1,1,1,1
19139,4201,0.234354726,0.251278305,0.174800355,0.232404367
19111,4213,1,1,1,1
19106,4201,1,1,1,1
19112,4201,1,1,1,1
19114,4213,0.710840972,0.822863028,0.805309735,0.721187811
19317,4207,0.980548531,1,0.992,0.983418158
19311,4207,0.489871708,0.503030303,0.469135802,0.490024938
19148,4201,1,1,1,1
19146,4202,0.967075625,0.934618609,0.949953661,0.964603682
19147,4201,1,1,1,1
19150,4202,1,1,1,1
19149,4213,0.373753651,0.39516129,0.417582418,0.375259974
19146,4201,0.032924375,0.065381391,0.050046339,0.035396318
19129,4202,1,1,1,1
19130,4201,0.691860817,0.623958333,0.697939262,0.689068239
19127,4202,1,1,1,1
19406,4207,0.426432502,0.329762816,0.281517748,0.402926458
19456,4206,1,1,0,1
19707,1000,1,1,1,1
19380,4207,0.021035227,0.001460565,0.001519757,0.018868695
19369,4207,1,1,1,1
19541,4215,0.944700461,1,1,0.945670628
19526,4215,0.974851485,0.997191011,1,0.977216091
19547,4206,0.256355932,0.065934066,0,0.24672709
19525,4206,0.999823384,1,1,0.999831565
19560,4206,0.992227285,0.987804878,1,0.992197025
19506,4206,0.435053689,0.317647059,0.5,0.432016075
19512,4206,0.68915762,0.863049096,0.976958525,0.705621114
19473,4206,0.488597686,0.330769231,0.412371134,0.48402425
19437,4207,1,1,1,1
19717,1000,1,1,1,1
19967,1000,1,1,1,1
19945,1000,1,1,1,1
19944,1000,1,1,1,1
60014,1706,0.445325475,0.17814433,0.534190928,0.422430983
60016,1710,0.814698711,0.772787318,0.916321146,0.82156902
60014,1714,0.553763729,0.82185567,0.465809072,0.576815704
60031,1714,0.6652642,0.734104046,0.654986523,0.672391992
60011,1706,1,1,1,1
60050,1714,0.988385769,1,1,0.989998734
60047,1706,0.812775567,0.887804878,0.963963964,0.82336413
60046,1714,0.685311816,0.588625592,0.457142857,0.675395629
60021,1706,1,1,1,1
60020,1714,0.201074929,0.032098765,0.284337349,0.196333613
60101,1708,1,1,1,1
60136,1706,0.992114695,0.988235294,1,0.991975928
60074,1708,0.267700391,0.28125,0.18556224,0.258917129
60123,1708,0.754065269,0.573283859,0.80248896,0.742093323
60124,1714,0.443926654,0.484008529,0.545023697,0.447730073
60123,1706,0.245934731,0.426716141,0.19751104,0.257906677
60102,1714,0.096959613,0.043539326,0,0.090468498
60090,1709,0.111714648,0.016094421,0.136805953,0.105054509
60151,1714,1,1,1,1
60152,1714,0.997487437,1,1,0.997710922
60177,1706,0.835539187,0.784217016,0.674311927,0.821055742
60304,1707,0.958567775,0.899006623,0.955311355,0.954438656
60401,1702,1,1,1,1
60146,1716,1,1,1,1
60202,1709,1,1,1,1
60194,1708,1,1,1,1
60195,1708,0.109353695,0.169117647,0.310502283,0.127901883
60187,1706,1,1,1,1
60190,1706,0.98755356,0.997032641,1,0.988522769
60180,1714,1,1,1,1
60181,1705,0.058703569,0.065359477,0.04590459,0.058937198
60162,1704,0.112125984,0.417457306,0.178181818,0.157153633
60435,1703,0.080591936,0.060402685,0.018788163,0.073398825
60451,1711,0.105300655,0.080720093,0.074297189,0.101747047
60406,1701,1,1,1,1
60448,1701,0.952614059,0.99711483,1,0.960472072
60449,1702,0.740412979,0.921686747,0.964539007,0.760625413
60446,1711,0.168862926,0.222900763,0.487323944,0.180081772
60419,1702,1,1,1,1
60422,1702,1,1,1,1
60470,1716,1,1,1,1
60481,1702,0.011056511,0,0,0.010009533
60512,1714,1,1,0,1
60473,1702,1,1,1,1
60476,1702,1,1,1,1
60544,1711,0.308592088,0.267572357,0.374251497,0.307038319
60564,1714,0.90705314,0.84978903,0.864300626,0.901914015
60564,1711,0.09294686,0.15021097,0.135699374,0.098085985
60610,1705,0.100733195,0.127134725,0.21574904,0.107251156
60603,1707,1,1,1,1
60617,1702,0.929680015,0.919487179,0.95770235,0.930640439
60653,1707,0.594714163,0.622516556,0.587707182,0.594945065
60652,1703,0.161372951,0.286975717,0.166666667,0.169114702
60649,1702,0.914735521,0.855384615,0.894130554,0.910311165
60804,1703,0.095569743,0.089569829,0.096922069,0.095230126
